ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Comment
1956,Tamil-water-1,taɳɳi,water-A,false,expert,Andronov1964;BurrowEmeneau1961[265],,,,"; DED3045 Ta. taṇ cold, cool; grace, love; taṇuppu chilliness, cold; taṇṇīr, taṇṇi cold water, water;, "
1957,Malayalam-water-1,ʋellam,water-B,false,expert,Andronov1964;BurrowEmeneau1961[501],,,,"; DED5503 Ma. veḷḷam water., "
1958,Malayalam-water-2,jalam,water-C,false,expert,Buck1949[34],,,,"Skt. jala-, "
1959,Kurukh-water-1,amm,water-D,false,expert,BurrowEmeneau1961[18],,,,"DED187, "
1960,Malto-water-1,hamdu,water-D,false,expert,BurrowEmeneau1961[18],,,,"Malt. amu ""water"", "
1961,Badga-water-1,ni:ɾə,water-E,false,expert,,,,,"High quality look alike to DED3690, Kolipakam"
1962,Betta_Kurumba-water-1,ni:ɾə,water-E,false,expert,,,,,", "
1963,Brahui-water-1,di:r,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690, "
1964,Kannada-water-1,ni:ɾu,water-E,false,expert,BurrowEmeneau1961[328],,,,"Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1965,Kodava-water-1,ni:ɾə,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1966,Kolami-water-1,i:ɾ,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690, "
1967,Kota-water-1,ni:ɾ,water-E,false,expert,BurrowEmeneau1961[325],,,,"DED3690, "
1968,Koya-water-1,e:ɾu,water-E,false,expert,,,,,"High quality look alike to DED3690, Kolipakam"
1969,Ollari_Gadba-water-1,ni:r,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690, "
1970,Parji-water-1,nīr,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Pa. nīr water, general appearance, character., "
1971,Tamil-water-2,ni:ɾə,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1972,Telugu-water-1,ni:ɾu,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1973,Telugu-water-2,ni:ɭɭu,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1974,Toda-water-1,ni:ɾ,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1975,Tulu-water-1,ni:ɾə,water-E,false,expert,BurrowEmeneau1961[328],,,,"DED3690 Ta. nīr water, sea, juice, liquor, urine, dampness, moisture; nature, disposition, state, condition; (-pp-, -tt-) to become thin or watery (as liquid food in cooking), be wet, moist; nīrmai property of water, as coolness; īr moisture, wetness, freshness, greenness; īram wet, moisture, humidity, freshness, greenness, coolness; īrali (-pp-, -tt-) to become moist, damp; īri (-pp-, -tt-) to become wet, moist, damp, cool, be benumbed by cold or disease; īrippu dampness, moisture; īriya damp, wet, cold. Ma. nīr water, juice, moisture; īram moisture, dirt; īrikka to grow damp; īrppam dampness; īrmam, īrman damp cloth; īṟam moisture, dirt, wet cloth; īṟan wet cloth. Ko. ni·r water, semen. To. ni·r water; ni·xoy- (ni·xos-) to be thirsty (see 1458); ni· pïkwïḷy water blister (see 4455); ni· pa·w watering-place in stream; i·rm (obl. i·rt-) dampness. Ka. nīr, nīru water; īra moisture, dampness, wetness; (Gul.) nīrki thirst. Koḍ. ni·rï water. Tu. nīrů id. Te. nīru water, urine; nīḷḷu (pl.) water; īmiri moisture. Kol. i·r water. Nk. īr id. Nk. (Ch.) īr water; īr kak- to bathe. Pa. nīr water, general appearance, character. Ga. (Oll. S.) nīr water. Konḍa nīr masu mist, dew (cf. 4641). Kui nīru juice, sap, essence. Br. dīr water, flood-water, juice, sap. / Cf. Skt. nīra- water, juice, liquor; nīvara- water, mud; Turner, CDIAL, no. 7552., "
1976,Yeruva-water-1,ni:ɾu,water-E,false,expert,,,,,"High quality look alike to DED3690, Kolipakam"
1977,Kuwi-water-1,eju,water-F,false,expert,BurrowEmeneau1961[76],,,,"DED761, "
1978,Gondi-water-1,jeɾ,water-G,false,expert,BurrowEmeneau1961[468],,,,"DED5159, "
1979,Badga-we-1,nanga,we-A,false,expert,,,,,"high quality look-alike, Verkerk"
1980,Brahui-we-1,nan,we-A,false,expert,BurrowEmeneau1961[322],,,,"3647, "
1981,Kannada-we-1,na:ʋu,we-A,false,expert,BurrowEmeneau1961[322],,,,"set 3647, form cited is nāvu, "
1982,Kodava-we-1,nanga,we-A,false,expert,BurrowEmeneau1961[DED5154],,,,"Koḍ. eŋga (obl. eŋga-), naŋga (obl. naŋga-) we., "
1983,Koya-we-1,mana:ɖu,we-A,false,expert,,,,,"look-alike, but unclear, Verkerk"
1984,Kurukh-we-1,na:m,we-A,false,expert,BurrowEmeneau1961[322],,,,"3647, "
1985,Malayalam-we-1,na:m,we-A,false,expert,BurrowEmeneau1961[322],,,,"no. 3674, form cited is nām, "
1986,Malto-we-1,na:mu,we-A,false,expert,BurrowEmeneau1961[322],,,,"No. 3647 Malt. nám (obl. nam-) 'we (incl.)', "
1987,Tamil-we-1,na:m,we-A,false,expert,BurrowEmeneau1961[322],,,,"no. 3647, "
1988,Telugu-we-1,manamu,we-A,false,expert,BurrowEmeneau1961[322],,,,"set 3647, "
1989,Yeruva-we-1,nanga,we-A,false,expert,,,,,"high quality look-alike, Verkerk"
1990,Betta_Kurumba-we-1,naɳgə,we-B,false,expert,,,,,"good lookalike, Dunn"
1991,Betta_Kurumba-we-2,jaɳgə,we-B,false,expert,,,,,"doubtful lookalike (compare Tulu for another j- initial form), Dunn"
1992,Gondi-we-1,mammoʈ,we-B,false,expert,BurrowEmeneau1961[468],,,,"DED 5154, "
1993,Kolami-we-1,amdə,we-B,false,expert,BurrowEmeneau1961[467],,,,"DED 5154, "
1994,Kota-we-1,amme,we-B,false,expert,BurrowEmeneau1961[467],,,,"DED 5154, "
1995,Koya-we-2,mamma,we-B,false,expert,,,,,"look-alike, but very doubtful, Verkerk"
1996,Kuwi-we-1,mambu,we-B,false,expert,BurrowEmeneau1961[468],,,,"DED 5154, "
1997,Malayalam-we-2,nammal,we-B,false,expert,Andronov1964;BurrowEmeneau1961[467],,,,"; set 5154. meaning = exclusive 'we', "
1998,Ollari_Gadba-we-1,a:m,we-B,false,expert,BurrowEmeneau1961[467],,,,"DED 5154, "
1999,Parji-we-1,ām,we-B,false,expert,Andronov1964;BurrowEmeneau1961[467],,,,"; set 5154, "
2000,Tamil-we-2,na:nga,we-B,false,expert,BurrowEmeneau1961[467],,,,"set 5154, form cited is: 'nāṅkaḷ (obl. eṅkaḷ-) we (excl.)', "
2001,Telugu-we-2,meːmu,we-B,false,expert,BurrowEmeneau1961[467],,,,"set 5154, form cited 'ēmu, nēmu, mēmu (obl. man-/mā-)', "
2002,Toda-we-1,o:m,we-B,false,expert,Andronov1964[467];BurrowEmeneau1961[467],,,,"exclusive 'we'; set 5154, form cited: To. em (obl. em-) we (excl.); om (obl. om-) we (incl.)., no. 5154"
2003,Tulu-we-1,jankulu,we-B,false,expert,BurrowEmeneau1961[467],,,,"set 5154, form cited 'eṅkuḷů (obl. eṅkuḷe-) we (excl.)', "
2004,Badga-what-1,e:nə,what-A,false,expert,,,,,"high quality look-alike, Verkerk"
2005,Betta_Kurumba-what-1,ajindi,what-A,false,expert,,,,,"Similar to Tulu form, Dunn"
2006,Brahui-what-1,antə,what-A,false,expert,BurrowEmeneau1961[467],,,,"DED5151, "
2007,Gondi-what-1,baʈʈal,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2008,Kannada-what-1,je:nu,what-A,false,expert,Andronov1964,,,,"This form is not listed in DED5151: Ka. yā-, ā-, ē-, e- interrogative base; yā, yāva, ā, āva, dāva, ē, e what, which; yār, ār, dāru who (pl.); yāvanu, āvaṃ, āve which man; yāvaḷu, āvaḷ which woman; āvudu what, which; pl. āvuvu; yāke, yātake, yātakke, ētake, ēke why; ēn what; pl. ēvu; etta which or what place or direction, to or in which etc., where; ettam wheresoever; enitu, enittu, enisu, entuṭu, eṣṭu, ēṭu, ēsu how much, how many; enta, entā, entha, enthā, entaha, enna what kind or sort; entu how; entum by all or any means; endu when; endum always; enne what time; elli what place, where, whither; ehage, ehaṅge, eheṅge, eṅge, heṅge, hēge, hēṅge, hyāge hyāṅge in what manner; how., "
2009,Kodava-what-1,jentə,what-A,false,expert,,,,,"high quality look-alike, is not in DED5151 as would be expected: ""Koḍ. a·rï (dat. a·kï, gen. a·ḍa), da·rï who (sg., pl.); ennï what; e·vë&supern;, e·va, e·vu, e·dï which man, which woman, which persons, which thing or things; adj. e·; elli where; elliñji whence; ettï, ettaṭṭi, eppara to which side; ettiñji from which direction; e·le by which way; ekka when; ekkatiñji since when; ekka·kaṇe until when; ekkale· just when; ekkalu·, ekko·lu· always; endï which day; endu· always; eccë, eccakï how many; ennatë, entë of what kind; ennane, e·taratï in what manner; ennata·ŋgï for what purpose; e·naŋguṇḍï on account of what; ennaŋgï why."", Verkerk"
2010,Kolami-what-1,em,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2011,Kota-what-1,eta:nə,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2012,Koya-what-1,ba:ta,what-A,false,expert,,,,,"look-alike with Gondi, Verkerk"
2013,Kurukh-what-1,je:ndra,what-A,false,expert,BurrowEmeneau1961[467],,,,"DED5151, "
2014,Kuwi-what-1,ena,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2015,Malayalam-what-1,endə,what-A,false,expert,Andronov1964;BurrowEmeneau1961[DED5151],,,,"; DED5151 Form cited is: ""entu what;"", "
2016,Malto-what-1,indiɾdu,what-A,false,expert,BurrowEmeneau1961,,,,"DED5151, "
2017,Malto-what-2,indɾa:n,what-A,false,expert,BurrowEmeneau1961,,,,"DED5151, "
2018,Ollari_Gadba-what-1,enna:ʈ,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2019,Parji-what-1,nāto,what-A,false,expert,BurrowEmeneau1961[DED5151],,,,"DED5151, "
2020,Tamil-what-1,enne,what-A,false,expert,Andronov1964;BurrowEmeneau1961[DED5151],,,,"; DED5151 Form cited is: ""eṉṉa, eṉṉatu, eṉṉai what;"", "
2021,Telugu-what-1,ēmi,what-A,false,expert,Andronov1964,,,,", "
2022,Telugu-what-2,e:ɳʈi,what-A,false,expert,,,,,"high quality look-alike, is not in DED5151 as would be expected: ""Te. evãḍu (obl. evani-)/ēvã̄ḍu/ evvã̄ḍu/evvãḍu/ē̃ḍu/etãḍu, evaru (obl. evari-)/ ēvāru/evāru/evvaru/ēru/ēvārulu/evvāralu/ēvāṇḍru/evvāṇḍru/evvaṇḍru/evaṇḍru, ēdi (obl. dēni-)/edi/eddi/ēyadi/eyyadi, ēvi (obl. vēṭi-)/ evi/evvi/ēyavi/eyyavi who/which man, which persons, which woman or thing, which things; adj. ē; evata, evati, evatuka, evate, evarita, evariti, evarite, evartuka, (all the preceding with vv for v), ēbiḍa, ēme, ēpe, ēke which woman; ēmi what, why, how much, how; ekkaḍa, ecaṭa, ecaṭu, ecoṭu, eccaṭa, eccaṭu, eccō, eccōṭa, eccō˘ṭu, eṭa, ēḍa, ēyeḍa what place, where; ekkaḍi of what place; eppuḍu, epuḍu when; eppaṭi of what time; usual, former, old; endu where; enduṇḍi whence; endunu everywhere; enta how much, how great; entamu much, ever so much; ententa how large each; endanuka, endã̄ka how far, how long, until when; endaṟu how many persons; enni, eni how many things; enduku, ēṭiki ēla, ēlā why; eṭu, eṭula, eṭulu, eṭṭu, eṭṭulu, eṭlu, ēlāgu how; eṭṭi, ēṭi, ēlāṭi like what; eṭṭĩḍu what sort of man; eṭṭidi what sort of woman or thing; ennaḍu what day, when."", Verkerk"
2023,Telugu-what-3,e:miʈi,what-A,false,expert,BurrowEmeneau1961[466],,,,"DED5151, "
2024,Toda-what-1,inno,what-A,false,expert,,,,,"look-alike, highly doubtful to be a cognate; is not in DED5151 as would be expected: ""To. e-, e·- (same meaning as Ko.); e·Q (obl. personal e·n-) which person or thing; pl. e·Qa·m; adj. e· (before consonant), e·y (before vowel); e·Qïd because of what; e·Qïdm because of any of these things; eṯ in which direction; eṯm in any direction; eṯïk a little in which direction; eṯs̱n, es̱n whence; e·l where; e·nk to what place; e·na·ṟ by what road, towards where; e·faxm always; e·ḏ, (in song also) eḏ why; eḏ on what day; etfok, etfïn when; et how many; etk how much; etks̱ at what distance; eto·f such as what; egy what manner, how; however much; e(g) gïs doing in what way, how; e(g) gïsem somehow; es̱ ïn- to say how or what; o·ry (obl. o·r-) who; in what; why; i· what (i· xïy- to do what; freely used in song). "", Verkerk"
2025,Tulu-what-1,entʃina,what-A,false,expert,,,,,"is in DED5151 under form of eñci - ""Tu. ērů, ēraṇe who; dā, dānè, jānè, dāva, dādavu, vā, ovu what, which; dāye why; ēni, ēpa, ēpo when; ētů how much, how many; ētoḷu how often; eñca how; eñci what sort of; eñcitti such as what; ōḷu, oḷpa where; oḍe whither; oñci whence; (B-K.) ōpe which side; ōpetāyé which man. "", Verkerk"
2026,Yeruva-what-1,entai,what-A,false,expert,,,,,"high quality look-alike, Verkerk"
2027,Badga-white-1,ʋeɭɭe,white-A,false,expert,,,,,"Identical to e.g. Tamil and other members of DED5496, Jordan"
